setting,method,duration,error,coef_conventional,coef_robust,coef_bias_corrected,se_conventional,se_robust,se_bias_corrected,ci_0025_conventional,ci_0975_conventional,ci_0025_robust,ci_0975_robust,ci_0025_bias_corrected,ci_0975_bias_corrected,rep,rep_seed,setting_param_fuzzy,setting_data_remove_unexplained,setting_data_subrule,setting_data_score,setting_data_covariates
yieldimprovement_intent2treat_explained,rdrobustnocovs,0.29905176162719727,,-0.04402918717611304,-0.032920029350932856,-0.032920029350932856,0.0038055266277849187,0.0063404911349205974,0.0038055266277849187,-0.05148788230877964,-0.03657049204344644,-0.04534716361967272,-0.020492895082192993,-0.04037872448359946,-0.02546133421826625,52,1471467827,False,True,False,yieldimprovement,[]
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.5208888053894043,,-0.10060899913974787,-0.10615802370185135,-0.10615802370185135,0.007707885269482146,0.007707885269482146,0.01178442232779122,-0.11571617666489968,-0.08550182161459606,-0.1292550670429318,-0.08306098036077089,-0.12126520122700316,-0.09105084617669953,5,2395494589,True,True,False,yieldimprovement,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.003572225570678711,Matrix is not positive definite,,,,,,,,,,,,,84,3971928550,False,True,True,yieldimprovement,[]
distance_fuzzy_explained,rdflex_lgbm,5.1619062423706055,,-0.06040722149723864,-0.06038803977998441,-0.06038803977998441,0.010619676765811152,0.010619676765811152,0.012309718276266502,-0.08122140548568531,-0.03959303750879198,-0.08451464426130123,-0.036261435298667585,-0.08120222376843107,-0.03957385579153774,11,1657101622,True,True,False,distance,[]
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.4909577369689941,,-0.08547302191900981,-0.07346411548549771,-0.07346411548549771,0.00822281689402318,0.00822281689402318,0.013013345260136634,-0.10158944688276275,-0.06935659695525687,-0.09896980351375054,-0.047958427457244886,-0.08958054044925065,-0.057347690521744765,52,1471467827,True,True,False,yieldimprovement,[]
yieldimprovement_intent2treat_explained,oracle_neighbour,0.00011873245239257812,,-0.08912358093183326,,,,,,,,,,,,2,461025354,False,True,False,yieldimprovement,[]
distance_intent2treat_explained,rdflex_global_linear,0.7535455226898193,,-0.029425329021473347,-0.025200447476486986,-0.025200447476486986,0.01134447090064388,0.01134447090064388,0.012825231206781727,-0.05166008341039802,-0.007190574632548675,-0.05033743873517835,-6.345621779562868e-05,-0.047435201865411655,-0.0029656930875623135,6,3271189345,False,True,False,distance,[]
boundarymindist_intent2treat_unexplained,oracle_kernel,48.97050166130066,,-0.06583288687598005,,,,,,,,,,,,36,2091329539,False,False,False,boundarymindist,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.0037724971771240234,Matrix is not positive definite,,,,,,,,,,,,,13,1838952519,False,True,True,yieldimprovement,[]
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.5043716430664062,,-0.09343378529868074,-0.08853409816487073,-0.08853409816487073,0.007951922711615012,0.007951922711615012,0.01145977722728734,-0.10901926742129225,-0.07784830317606922,-0.1109948488012062,-0.06607334752853526,-0.10411958028748225,-0.07294861604225922,7,1580891310,True,True,False,yieldimprovement,[]
distance_intent2treat_explained,rdflex_lgbm,2.798312187194824,,-0.025831395909418436,-0.024011740022088512,-0.024011740022088512,0.008647204116373456,0.008647204116373456,0.009944520301749384,-0.042779604544476914,-0.008883187274359959,-0.04350264165704469,-0.004520838387132329,-0.040959948657146986,-0.007063531387030034,66,3474168509,False,True,False,distance,[]
yieldimprovement_intent2treat_explained_subrule,oracle_kernel,3.529054880142212,,-0.07012202086933876,,,,,,,,,,,,80,3170441909,False,True,True,yieldimprovement,[]
yieldimprovement_intent2treat_explained,rdrobustnocovs,0.2979736328125,,-0.04894808842939613,-0.03806941974828293,-0.03806941974828293,0.003682637931200775,0.005709607618772837,0.003682637931200775,-0.05616592614265074,-0.04173025071614152,-0.04926004504693319,-0.02687879444963267,-0.04528725746153754,-0.030851582035028316,42,2475934341,False,True,False,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,rdrobustnocovs,0.39189672470092773,,-0.05899140206264196,-0.05880615604365802,-0.05880615604365802,0.015593325892077833,0.016219142947082432,0.015593325892077833,-0.08955375921031042,-0.028429044914973497,-0.09059509208004642,-0.027017220007269624,-0.08936851319132648,-0.028243798895989557,72,975584376,True,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,rdflex_local_linear,1.6065940856933594,,-0.07517883917010905,-0.07029369508973601,-0.07029369508973601,0.05250879841816766,0.05250879841816766,0.06326011027162472,-0.17809419294119144,0.02773651460097333,-0.1942812328801528,0.05369384270068077,-0.1732090488608184,0.032621658681346366,26,3009756611,True,False,False,boundarymindist,[]
distance_fuzzy_explained,rdflex_local_linear,1.1513147354125977,,-0.061584492977911735,-0.05908787195278122,-0.05908787195278122,0.01522052039797205,0.01522052039797205,0.01794903539563879,-0.09141616478389421,-0.03175282117192926,-0.0942673348854679,-0.02390840902009455,-0.0889195437587637,-0.029256200146798753,98,193035875,True,True,False,distance,[]
yieldimprovement_intent2treat_explained,rdflex_lgbm,3.1038548946380615,,-0.030348748917978268,-0.0342694650767137,-0.0342694650767137,0.003884837035393747,0.003884837035393747,0.006197694023656378,-0.03796288959315737,-0.02273460824279917,-0.04641672215027933,-0.022122208003148063,-0.041883605751892795,-0.0266553244015346,68,679280932,False,True,False,yieldimprovement,[]
boundarymindist_intent2treat_explained,oracle_kernel,39.206817865371704,,-0.060287900269603546,,,,,,,,,,,,91,1334706736,False,True,False,boundarymindist,[]
yieldimprovement_fuzzy_explained,rdflex_lgbm,5.407935619354248,,-0.045304400449075806,-0.03233560748991322,-0.03233560748991322,0.009282951674424876,0.009282951674424876,0.015011326558977581,-0.06349865140117436,-0.027110149496977258,-0.06175726690567886,-0.0029139480741475834,-0.05052985844201177,-0.014141356537814675,52,1471467827,True,True,False,yieldimprovement,[]
boundarymindist_intent2treat_unexplained,rdflex_lgbm,3.044640302658081,,-0.051209387173651005,-0.05498691758009181,-0.05498691758009181,0.011801516782874015,0.011801516782874015,0.01368432009613651,-0.07433993503102908,-0.02807883931627293,-0.08180769212143706,-0.028166143038746563,-0.07811746543746989,-0.03185636972271373,20,2514021257,False,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,oracle_kernel,28.81365466117859,,-0.062202676018697355,,,,,,,,,,,,57,1538996468,True,False,False,boundarymindist,[]
boundarymindist_intent2treat_explained,rdrobust,1.4848895072937012,,-0.09801820140337116,-0.10474801507238878,-0.10474801507238878,0.017362648619753066,0.02005945854915297,0.017362648619753066,-0.13204836737431125,-0.06398803543243106,-0.1440638313781027,-0.06543219876667487,-0.13877818104332887,-0.07071784910144868,44,1760751290,False,True,False,boundarymindist,[]
distance_intent2treat_explained_subrule,rdrobust,0.2926499843597412,,-0.09459142001637229,-0.10275180344126054,-0.10275180344126054,0.01673853974828059,0.020248593785966686,0.01673853974828059,-0.1273983550767944,-0.06178448495595019,-0.1424383179993368,-0.0630652888831843,-0.13555873850168265,-0.06994486838083844,55,872572239,False,True,True,distance,[]
boundarypoint,rdrobustnocovs,0.0050258636474609375,Matrix is not positive definite,,,,,,,,,,,,,30,1780071613,True,True,False,boundarypoint,[]
yieldimprovement_intent2treat_explained,rdrobust,1.8998892307281494,,-0.03732626681202175,-0.03494436759810527,-0.03494436759810527,0.0037483753814460574,0.005522099669735826,0.0037483753814460574,-0.04467294756019261,-0.029979586063850892,-0.045767484069828016,-0.024121251126382526,-0.04229104834627613,-0.02759768684993441,55,872572239,False,True,False,yieldimprovement,[]
distance_intent2treat_explained,rdrobust,1.3923008441925049,,-0.02546801845936087,-0.02247375316974997,-0.02247375316974997,0.008583399862391818,0.009719812665377338,0.008583399862391818,-0.04229117305455489,-0.008644863864166852,-0.04152423593036582,-0.0034232704091341215,-0.03929690776494399,-0.005650598574555951,66,3474168509,False,True,False,distance,[]
distance_intent2treat_explained,rdflex_local_linear,0.7546179294586182,,-0.016766690415532803,-0.013936451549910422,-0.013936451549910422,0.007128615281440569,0.007128615281440569,0.007937002134875193,-0.03073851962679818,-0.002794861204267427,-0.029492689879483322,0.0016197867796624767,-0.027908280761175797,3.5377661354954806e-05,30,1780071613,False,True,False,distance,[]
boundarymindist_intent2treat_unexplained,rdflex_lgbm,3.056647777557373,,-0.04948897955561701,-0.05394365496507598,-0.05394365496507598,0.010704561056891505,0.010704561056891505,0.011804171137248,-0.07046953369743438,-0.028508425413799648,-0.07707940526142927,-0.030807904668722685,-0.07492420910689335,-0.03296310082325861,38,2999304840,False,False,False,boundarymindist,[]
distance_intent2treat_explained,rdflex_stacking_lgbm,46.809414863586426,,-0.0179060973368039,-0.015921935783526225,-0.015921935783526225,0.006996682970334043,0.006996682970334043,0.008067758196801932,-0.03161934396990335,-0.004192850703704449,-0.03173445128523582,-0.00010942028181662802,-0.029635182416625674,-0.0022086891504267733,50,952497169,False,True,False,distance,[]
yieldimprovement_intent2treat_explained_subrule,oracle_kernel,2.323500394821167,,-0.07235414478235502,,,,,,,,,,,,61,1498151398,False,True,True,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,rdflex_stacking_lgbm,82.64373755455017,,-0.06504191943027501,-0.056131302053413504,-0.056131302053413504,0.03798524121107804,0.03798524121107804,0.046255733477059024,-0.1394916241480546,0.009407785287504564,-0.1467908737469329,0.03452826964010587,-0.13058100677119308,0.018318402664366074,12,3931054374,True,False,False,boundarymindist,[]
boundarymindist_intent2treat_unexplained,rdflex_stacking_lgbm,58.260334730148315,,-0.005513731957453542,-0.007621807369101643,-0.007621807369101643,0.007142149860937919,0.007142149860937919,0.0082580866805419,-0.019512088457079618,0.008484624542172536,-0.023807359844173693,0.008563745105970407,-0.02162016386872772,0.006376549130524434,69,2829083382,False,False,False,boundarymindist,[]
distance_intent2treat_explained,oracle_neighbour,5.4836273193359375e-05,,-0.1104249633983414,,,,,,,,,,,,18,214521254,False,True,False,distance,[]
yieldimprovement_fuzzy_explained,rdflex_lgbm,5.717681884765625,,-0.04854587755057209,-0.03347290131225707,-0.03347290131225707,0.009650149232739687,0.009650149232739687,0.013609622389501565,-0.06745982249217872,-0.029631932608965468,-0.06014727103887009,-0.006798531585644047,-0.05238684625386369,-0.014558956370650446,95,1473388411,True,True,False,yieldimprovement,[]
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.514270544052124,,-0.10014708988294285,-0.10430736129778988,-0.10430736129778988,0.008110649826086058,0.008110649826086058,0.012081440770605313,-0.11604367143328759,-0.08425050833259812,-0.12798655008953014,-0.08062817250604963,-0.1202039428481346,-0.08841077974744516,18,214521254,True,True,False,yieldimprovement,[]
yieldimprovement_fuzzy_explained,rdrobust,2.081260919570923,,-0.0591914503705193,-0.058698144607949074,-0.058698144607949074,0.006693461496362225,0.010019169405662004,0.006693461496362225,-0.07231039383529483,-0.046072506905743764,-0.07833535579805218,-0.03906093341784597,-0.0718170880727246,-0.045579201143173535,86,2149385988,True,True,False,yieldimprovement,[]
distance_fuzzy_explained,rdflex_stacking_lgbm,64.08855772018433,,-0.041466473305054076,-0.03638073599699912,-0.03638073599699912,0.014161249768080223,0.014161249768080223,0.016137367924036927,-0.06922201282656751,-0.013710933783540644,-0.0680093959333834,-0.004752076060614847,-0.06413627551851256,-0.008625196475485687,17,3162753230,True,True,False,distance,[]
boundarypoint,rdflex_local_linear,0.004256725311279297,Matrix is not positive definite,,,,,,,,,,,,,78,941831014,True,True,False,boundarypoint,[]
boundarymindist_fuzzy_unexplained,rdrobustnocovs,0.3056955337524414,,0.004123591260250109,0.0035860339005979393,0.0035860339005979393,0.015967791862331857,0.01594842489144025,0.015967791862331857,-0.02717270570255209,0.03541988822305231,-0.027672304496767074,0.03484437229796295,-0.02771026306220426,0.03488233086340014,1,3629568596,True,False,False,boundarymindist,[]
distance_intent2treat_explained,rdflex_stacking_lgbm,46.870583295822144,,-0.029414027990311942,-0.027954493159978423,-0.027954493159978423,0.006906223817098565,0.006906223817098565,0.008218590864875412,-0.04294997794099787,-0.015878078039626015,-0.04406263525880413,-0.01184635106115272,-0.04149044311066435,-0.014418543209292497,38,2999304840,False,True,False,distance,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.0037946701049804688,Matrix is not positive definite,,,,,,,,,,,,,83,2328904255,False,True,True,yieldimprovement,[]
yieldimprovement_intent2treat_explained_subrule,rdrobust,0.05133819580078125,Matrix is not positive definite,,,,,,,,,,,,,84,3971928550,False,True,True,yieldimprovement,[]
yieldimprovement_intent2treat_explained,rdflex_stacking_lgbm,47.4210524559021,,-0.037625501012015686,-0.03422471215635635,-0.03422471215635635,0.003973059786349027,0.003973059786349027,0.005716087370953556,-0.04541255510168418,-0.02983844692234719,-0.045428037535909564,-0.023021386776803134,-0.042011766246024845,-0.026437658066687852,79,2058108915,False,True,False,yieldimprovement,[]
distance_intent2treat_explained_subrule,rdflex_local_linear,0.5364208221435547,,-0.05628300465916722,-0.05587419270589525,-0.05587419270589525,0.010245090196660105,0.010245090196660105,0.012497631686996314,-0.07636301246298541,-0.03620299685534903,-0.08036910070445458,-0.03137928470733592,-0.07595420050971344,-0.03579418490207706,83,2328904255,False,True,True,distance,[]
yieldimprovement_intent2treat_explained,rdrobustnocovs,0.301114559173584,,-0.04191273842191068,-0.03603609193479429,-0.03603609193479429,0.0033189355499581756,0.00520694892859813,0.0033189355499581756,-0.04841773256683834,-0.03540774427698302,-0.046241524304186044,-0.025830659565402533,-0.04254108607972195,-0.02953109778986663,54,3470423038,False,True,False,yieldimprovement,[]
yieldimprovement_fuzzy_explained,oracle_kernel,16.146904468536377,,-0.08708340315477374,,,,,,,,,,,,75,1198695184,True,True,False,yieldimprovement,[]
yieldimprovement_intent2treat_explained,rdflex_stacking_lgbm,46.17142033576965,,-0.03653486339587165,-0.03420418415726365,-0.03420418415726365,0.003921515880284349,0.003921515880284349,0.005681731557228708,-0.04422089328603086,-0.028848833505712438,-0.045340173379256596,-0.02306819493527071,-0.041890214047422866,-0.02651815426710444,29,3574899382,False,True,False,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,rdflex_stacking_lgbm,82.70086145401001,,-0.0005129519166188094,0.00925752727710286,0.00925752727710286,0.03017914696029952,0.03017914696029952,0.03538568125951274,-0.05966299304294732,0.058637089209709704,-0.06009713355995605,0.07861218811416176,-0.04989251384922565,0.06840756840343137,91,1334706736,True,False,False,boundarymindist,[]
distance_intent2treat_explained,rdflex_stacking_lgbm,46.866530418395996,,-0.025462527487606613,-0.022511921137206112,-0.022511921137206112,0.009899886219119136,0.009899886219119136,0.011604016071939234,-0.044865947928124525,-0.006059107047088702,-0.04525537471423096,0.00023153243981873656,-0.04191534157772402,-0.0031085006966882003,10,1959717888,False,True,False,distance,[]
boundarymindist_intent2treat_explained,oracle_neighbour,3.9577484130859375e-05,,-0.05131497043261746,,,,,,,,,,,,66,3474168509,False,True,False,boundarymindist,[]
yieldimprovement_intent2treat_explained,rdflex_lgbm,3.091179609298706,,-0.019843276802414805,-0.015602386907789433,-0.015602386907789433,0.0035718931330696105,0.0035718931330696105,0.005884999191553396,-0.026844058699857176,-0.012842494904972433,-0.027136773372281424,-0.004068000443297443,-0.022603168805231805,-0.008601605010347062,19,65668574,False,True,False,yieldimprovement,[]
boundarypoint,rdflex_local_linear,0.004192352294921875,Matrix is not positive definite,,,,,,,,,,,,,65,2429958661,True,True,False,boundarypoint,[]
boundarypoint,rdrobust,0.7481300830841064,Matrix is not positive definite,,,,,,,,,,,,,77,2705478053,True,True,False,boundarypoint,[]
boundarymindist_intent2treat_explained,rdflex_global_linear,0.7704639434814453,,-0.0492903589918149,-0.047365648807301264,-0.047365648807301264,0.01000131465450625,0.01000131465450625,0.011043725574058784,-0.06889257551269981,-0.029688142470929997,-0.06901095318760042,-0.025720344427002113,-0.06696786532818616,-0.02776343228641636,82,2879715912,False,True,False,boundarymindist,[]
distance_intent2treat_explained_subrule,rdflex_stacking_lgbm,20.035895109176636,,-0.07304397950288419,-0.07319175297296728,-0.07319175297296728,0.012311750365718658,0.012311750365718658,0.01600614048023878,-0.0971745668063406,-0.04891339219942778,-0.10456321184572392,-0.04182029410021062,-0.09732234027642368,-0.04906116566951087,1,3629568596,False,True,True,distance,[]
distance_intent2treat_explained,rdflex_lgbm,2.7999484539031982,,-0.028319654049526098,-0.026020268859085822,-0.026020268859085822,0.00814256594407506,0.00814256594407506,0.009542620500495287,-0.0442787900416556,-0.012360518057396595,-0.04472346135819017,-0.007317076359981474,-0.041979404851215325,-0.01006113286695632,78,941831014,False,True,False,distance,[]
