setting,method,duration,error,coef_conventional,coef_robust,coef_bias_corrected,se_conventional,se_robust,se_bias_corrected,ci_0025_conventional,ci_0025_robust,ci_0025_bias_corrected,rep,rep_seed,setting_param_fuzzy,setting_data_remove_unexplained,setting_data_subrule,setting_data_score,setting_data_covariates,ci_0975_conventional,ci_0975_robust,ci_0975_bias_corrected
boundarymindist_fuzzy_unexplained,rdflex_lgbm,3.7878472805023193,,-0.08495725799567838,-0.13965135427138264,-0.13965135427138264,0.1645452261155905,0.1645452261155905,0.1916803827690756,-0.4074599750102353,-0.5153380010416228,-0.46215407128593955,62,3683793255,True,False,False,boundarymindist,[],0.23754545901887852,0.23603529249885746,0.18285136274317426
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.47798943519592285,,0.07628799018332098,0.05833309250840746,0.05833309250840746,0.06386190166629341,0.06386190166629341,0.07488154340041121,-0.04887903706685255,-0.08843203566317148,-0.06683393474176608,34,3216405119,False,False,False,boundarymindist,[],0.20145501743349453,0.2050982206799864,0.183500119758581
boundarymindist_fuzzy_unexplained,rdrobustnocovs,0.025145530700683594,,0.1227265609392158,0.062379730748510116,0.062379730748510116,0.08966297773687226,0.11353644915946676,0.08966297773687226,-0.053009646171670505,-0.16014762053660764,-0.1133564763623762,55,872572239,True,False,False,boundarymindist,[],0.2984627680501021,0.28490708203362786,0.23811593785939641
distance_intent2treat_explained,rdrobust,0.1192927360534668,,0.02411788117615001,0.009431154293199838,0.009431154293199838,0.04139539022269303,0.0490607029651032,0.04139539022269303,-0.05701559278630981,-0.08672605657461989,-0.07170231966925998,33,2437564935,False,True,False,distance,[],0.10525135513860982,0.10558836516101956,0.09056462825565965
yieldimprovement_intent2treat_explained_subrule,rdrobustnocovs,0.002232789993286133,Matrix is not positive definite,,,,,,,,,,20,2514021257,False,True,True,yieldimprovement,[],,,
yieldimprovement_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.0,cutoff out of score range,,,,,,,,,,59,3702412287,False,True,True,yieldimprovement,[],,,
yieldimprovement_intent2treat_explained_subrule,oracle_kernel,0.0,cutoff out of score range,,,,,,,,,,63,4256594433,False,True,True,yieldimprovement,[],,,
yieldimprovement_intent2treat_explained,rdrobust,0.08028316497802734,,-0.03434695454284316,-0.05960898447527293,-0.05960898447527293,0.03716196755541194,0.045756248110646526,0.03716196755541194,-0.10718307254609656,-0.14928958283981902,-0.13244510247852634,12,3931054374,False,True,False,yieldimprovement,[],0.038489163460410244,0.03007161388927316,0.013227133527980474
boundarymindist_intent2treat_unexplained,rdflex_lgbm,2.0894925594329834,,0.09807205230178127,0.08586974395182399,0.08586974395182399,0.0620550506186629,0.0620550506186629,0.07186299822579785,-0.023553611969608007,-0.05497914439180561,-0.03575592031956529,2,461025354,False,False,False,boundarymindist,[],0.21969771657317055,0.22671863229545358,0.20749540822321327
distance_intent2treat_explained_subrule,rdrobustnocovs,0.002213716506958008,Matrix is not positive definite,,,,,,,,,,14,2740623656,False,True,True,distance,[],,,
boundarymindist_intent2treat_explained,rdrobustnocovs,0.019817829132080078,,0.022643388497731176,-0.0028968804604113663,-0.0028968804604113663,0.06168812640161365,0.07309153872888641,0.06168812640161365,-0.09826311752318602,-0.14615366394364324,-0.12380338648132856,22,1572183024,False,True,False,boundarymindist,[],0.14354989451864836,0.1403599030228205,0.11800962556050583
yieldimprovement_intent2treat_explained,rdflex_lgbm,1.87453293800354,,-0.01049986623071239,-0.044226764091262874,-0.044226764091262874,0.10299380615621957,0.10299380615621957,0.11563285379311125,-0.21236401692760246,-0.2708629929553467,-0.24609091478815293,71,2835651271,False,True,False,yieldimprovement,[],0.19136428446617768,0.18240946477282094,0.1576373866056272
distance_intent2treat_explained,rdrobustnocovs,0.02717137336730957,,0.07048045905354583,0.07150599267767255,0.07150599267767255,0.03836612598264201,0.04682428203421337,0.03836612598264201,-0.0047157660987589,-0.02026791371133156,-0.0036902324746321824,64,3353729596,False,True,False,distance,[],0.14567668420585056,0.16327989906667667,0.14670221782997728
distance_fuzzy_explained,rdflex_stacking_lgbm,17.7537260055542,,0.06609731266946894,0.06279815359229102,0.06279815359229102,0.057879797846746586,0.057879797846746586,0.0652826588934905,-0.04734500654261334,-0.06515350665396383,-0.050644165619791265,76,2402925254,True,True,False,distance,[],0.17953963188155123,0.19074981383854586,0.1762404728043733
yieldimprovement_fuzzy_explained,rdrobust,0.0634911060333252,,0.06112300925218213,0.060413465037049904,0.060413465037049904,0.0707876320878499,0.08488354181711234,0.0707876320878499,-0.07761820019087555,-0.1059552198046899,-0.07832774440600777,61,1498151398,True,True,False,yieldimprovement,[],0.1998642186952398,0.2267821498787897,0.1991546744801076
boundarymindist_intent2treat_unexplained,rdflex_global_linear,0.46175050735473633,,-0.023349407104523406,-0.047890385465124086,-0.047890385465124086,0.0832604928707121,0.0832604928707121,0.09423324576562016,-0.18653697446617307,-0.23258415331205115,-0.21107795282677375,33,2437564935,False,False,False,boundarymindist,[],0.13983816025712625,0.13680338238180298,0.11529718189652557
distance_intent2treat_explained,rdflex_lgbm,2.1868984699249268,,0.025692018737610692,0.02047556409210581,0.02047556409210581,0.040960463836684405,0.040960463836684405,0.050022593795157694,-0.05458901517234606,-0.07756691815968005,-0.05980546981785094,45,2435261987,False,True,False,distance,[],0.10597305264756744,0.11851804634389167,0.10075659800206256
yieldimprovement_fuzzy_explained,oracle_kernel,1.8639171123504639,,0.02470431889724141,,,,,,,,,55,872572239,True,True,False,yieldimprovement,[],,,
boundarymindist_intent2treat_explained,oracle_kernel,2.123295545578003,,0.11566171712073504,,,,,,,,,75,1198695184,False,True,False,boundarymindist,[],,,
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.4639317989349365,,0.07399362127690433,0.05983776182248039,0.05983776182248039,0.053865338678892,0.053865338678892,0.06248234450592091,-0.031580502548776326,-0.06262538307874871,-0.04573636200320026,57,1538996468,False,False,False,boundarymindist,[],0.179567745102585,0.1823009067237095,0.16541188564816106
distance_intent2treat_explained_subrule,rdflex_global_linear,0.0017688274383544922,Matrix is not positive definite,,,,,,,,,,7,1580891310,False,True,True,distance,[],,,
yieldimprovement_intent2treat_explained_subrule,oracle_kernel,1.0868239402770996,,0.03517794210367918,,,,,,,,,51,3500072816,False,True,True,yieldimprovement,[],,,
distance_intent2treat_explained,rdflex_lgbm,2.362126350402832,,0.10535533260531993,0.10746595705339256,0.10746595705339256,0.024814747660363998,0.024814747660363998,0.028949245010273676,0.056719320905556925,0.050726479453630284,0.05882994535362955,85,520597901,False,True,False,distance,[],0.15399134430508293,0.16420543465315482,0.15610196875315557
boundarymindist_fuzzy_unexplained,rdflex_global_linear,0.6685924530029297,,0.22296536678521992,0.21780879878776618,0.21780879878776618,0.0640632206258118,0.0640632206258118,0.07462257239955784,0.09740376162498526,0.07155124445090014,0.09224719362753153,79,2058108915,True,False,False,boundarymindist,[],0.34852697194545457,0.3640663531246322,0.34337040394800084
boundarypoint,rdrobustnocovs,0.014616727828979492,Matrix is not positive definite,,,,,,,,,,29,3574899382,True,True,False,boundarypoint,[],,,
distance_intent2treat_explained_subrule,oracle_neighbour,2.3603439331054688e-05,,0.12249999999999994,,,,,,,,,81,2805854093,False,True,True,distance,[],,,
distance_intent2treat_explained_subrule,rdflex_stacking_lgbm,15.192586421966553,,0.19734687853033384,0.10514064297202691,0.10514064297202691,0.11125286051900163,0.11125286051900163,0.1662184578509772,-0.020704721263967468,-0.2206415479816774,-0.1129109568222744,9,923168703,False,True,True,distance,[],0.41539847832463517,0.4309228339257312,0.3231922427663282
boundarymindist_intent2treat_explained,rdrobustnocovs,0.019449472427368164,,0.011968302185956348,-0.004760032525503943,-0.004760032525503943,0.058998299393871946,0.06790196955176918,0.058998299393871946,-0.10366623977514397,-0.13784544732630688,-0.12039457448660426,51,3500072816,False,True,False,boundarymindist,[],0.12760284414705667,0.128325382275299,0.11087450943559637
boundarymindist_intent2treat_unexplained,rdflex_stacking_lgbm,10.625025510787964,,0.050163983896166116,0.04100184215807858,0.04100184215807858,0.040946889610961046,0.040946889610961046,0.04882747608604509,-0.03009044502025484,-0.05469825242656056,-0.039252586758342374,80,3170441909,False,False,False,boundarymindist,[],0.13041841281258706,0.13670193674271772,0.12125627107449954
boundarymindist_intent2treat_explained,rdflex_lgbm,2.0989537239074707,,0.1157399043869467,0.09827220143008468,0.09827220143008468,0.03899912349758063,0.03899912349758063,0.045546433534036285,0.03930302690305891,0.009002832079126194,0.02183532394619689,40,2060718594,False,True,False,boundarymindist,[],0.19217678187083448,0.18754157078104317,0.17470907891397247
yieldimprovement_intent2treat_explained,rdflex_local_linear,0.44454526901245117,,0.1384052476016162,0.12908173400099285,0.12908173400099285,0.049226810287894114,0.049226810287894114,0.05845692129278691,0.041922472363557936,0.014508273620037898,0.032598958762934574,66,3474168509,False,True,False,yieldimprovement,[],0.23488802283967447,0.2436551943819478,0.22556450923905114
yieldimprovement_fuzzy_explained,rdflex_local_linear,0.7725391387939453,,0.09369710728861164,0.09398887698095997,0.09398887698095997,0.07229565916867035,0.07229565916867035,0.087179308010838,-0.0479997809205652,-0.07687942691740672,-0.04770801122821687,75,1198695184,True,True,False,yieldimprovement,[],0.23539399549778847,0.26485718087932664,0.2356857651901368
distance_intent2treat_explained,rdflex_lgbm,2.3284921646118164,,0.015211065836935135,0.008308337535471909,0.008308337535471909,0.036725180570178706,0.036725180570178706,0.04401308298224267,-0.0567689654063453,-0.07795571995829648,-0.06367169370780854,7,1580891310,False,True,False,distance,[],0.08719109708021558,0.09457239502924031,0.08028836877875234
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.0019330978393554688,Matrix is not positive definite,,,,,,,,,,91,1334706736,False,True,True,yieldimprovement,[],,,
boundarymindist_intent2treat_explained,rdflex_global_linear,0.4682502746582031,,0.11691330823839918,0.10500316408866969,0.10500316408866969,0.043402523612128825,0.043402523612128825,0.05139996124047374,0.03184592512047739,0.004261091250586449,0.0199357809707479,64,3353729596,False,True,False,boundarymindist,[],0.20198069135632096,0.20574523692675295,0.1900705472065915
yieldimprovement_fuzzy_explained,rdrobustnocovs,0.022827863693237305,,0.2914662745890437,0.33674969066813965,0.33674969066813965,0.11452393836925306,0.13886685884201574,0.11452393836925306,0.06700348001762285,0.06457564869158122,0.11228689609671882,79,2058108915,True,True,False,yieldimprovement,[],0.5159290691604645,0.6089237326446981,0.5612124852395605
boundarymindist_intent2treat_explained,rdrobust,0.07413482666015625,,0.02782486709998491,-0.0026786211664578475,-0.0026786211664578475,0.06223729912167429,0.07121284909469544,0.06223729912167429,-0.09415799767354303,-0.1422532406285467,-0.1246614859399858,95,1473388411,False,True,False,boundarymindist,[],0.14980773187351284,0.136895998295631,0.11930424360707009
boundarymindist_intent2treat_unexplained,rdrobustnocovs,0.023997783660888672,,-0.018452333512153696,-0.04038830324796705,-0.04038830324796705,0.0660120289274507,0.07566514840332111,0.0660120289274507,-0.1478335327563733,-0.1886892690033548,-0.16976950249218664,7,1580891310,False,False,False,boundarymindist,[],0.1109288657320659,0.10791266250742071,0.08899289599625254
yieldimprovement_fuzzy_explained,rdflex_global_linear,0.665031909942627,,0.23338259564516173,0.2524464175078962,0.2524464175078962,0.06678303389106197,0.06678303389106197,0.07570230066407488,0.10249025444036244,0.10407263465948682,0.12155407630309692,69,2829083382,True,True,False,yieldimprovement,[],0.36427493684996104,0.4008202003563056,0.3833387587126955
yieldimprovement_intent2treat_explained_subrule,oracle_kernel,0.0,cutoff out of score range,,,,,,,,,,78,941831014,False,True,True,yieldimprovement,[],,,
boundarymindist_intent2treat_unexplained,rdflex_global_linear,0.4605724811553955,,0.08015771843119798,0.06852810276244656,0.06852810276244656,0.05171364090133946,0.05171364090133946,0.06118148924927236,-0.02119915524486482,-0.05138541268665177,-0.032828770913616245,52,1471467827,False,False,False,boundarymindist,[],0.18151459210726079,0.18844161821154487,0.16988497643850936
distance_fuzzy_explained,rdflex_lgbm,3.4070651531219482,,0.09774465791565559,0.1043767422604977,0.1043767422604977,0.040278681563813735,0.040278681563813735,0.04662609288310282,0.018799892705823204,0.012991279469796835,0.025431977050665314,80,3170441909,True,True,False,distance,[],0.17668942312548797,0.19576220505119857,0.1833215074703301
distance_fuzzy_explained,rdflex_lgbm,3.2882394790649414,,0.06538888420310329,0.06127344258526557,0.06127344258526557,0.048145049996782485,0.048145049996782485,0.05544112831786096,-0.02897367982447062,-0.047389172180005615,-0.03308912144230834,75,1198695184,True,True,False,distance,[],0.15975144823067722,0.16993605735053674,0.1556360066128395
boundarymindist_fuzzy_unexplained,rdflex_stacking_lgbm,19.127267599105835,,0.07277088523183854,0.06245502970534356,0.06245502970534356,0.04131117503703148,0.04131117503703148,0.04667642964131016,-0.008197529999773287,-0.0290290913185422,-0.018513385526268272,74,3519764357,True,False,False,boundarymindist,[],0.15373930046345036,0.1539391507292293,0.14342344493695539
yieldimprovement_fuzzy_explained,oracle_kernel,1.5656228065490723,,0.13430185827440297,,,,,,,,,44,1760751290,True,True,False,yieldimprovement,[],,,
boundarymindist_fuzzy_unexplained,oracle_neighbour,2.5272369384765625e-05,,0.2087500000000001,,,,,,,,,40,2060718594,True,False,False,boundarymindist,[],,,
yieldimprovement_intent2treat_explained_subrule,rdflex_global_linear,0.0018928050994873047,Matrix is not positive definite,,,,,,,,,,55,872572239,False,True,True,yieldimprovement,[],,,
distance_fuzzy_explained,rdflex_local_linear,0.7592973709106445,,0.09530916534114185,0.0954749698852786,0.0954749698852786,0.05170327031445899,0.05170327031445899,0.05609594175356802,-0.006027382358136685,-0.01447105563057137,-0.005861577813999944,67,1017245192,True,True,False,distance,[],0.1966457130404204,0.20542099540112857,0.19681151758455712
distance_intent2treat_explained_subrule,rdflex_lgbm,0.0018851757049560547,Matrix is not positive definite,,,,,,,,,,44,1760751290,False,True,True,distance,[],,,
distance_intent2treat_explained,oracle_neighbour,2.4557113647460938e-05,,0.12,,,,,,,,,62,3683793255,False,True,False,distance,[],,,
distance_fuzzy_explained,rdflex_lgbm,3.444345474243164,,0.1594541457571626,0.16161841114105246,0.16161841114105246,0.0341979289081135,0.0341979289081135,0.03733973658593364,0.09242743675139897,0.08843387224040994,0.09459170213528884,60,1158630380,True,True,False,distance,[],0.22648085476292623,0.234802950041695,0.2286451201468161
boundarymindist_intent2treat_unexplained,rdflex_global_linear,0.45951199531555176,,0.11238482186086743,0.10958492975769499,0.10958492975769499,0.04108331889464965,0.04108331889464965,0.04843194877124298,0.03186299646198022,0.014660054464969818,0.02906310435880778,10,1959717888,False,False,False,boundarymindist,[],0.19290664725975465,0.20450980505042016,0.1901067551565822
boundarypoint,rdrobustnocovs,0.029894590377807617,,0.1444274816005918,0.12664177792659,0.12664177792659,0.16921875297053046,0.19308154540691783,0.16921875297053046,-0.18723517973042822,-0.251791097150304,-0.20502088340443,68,679280932,True,True,False,boundarypoint,[],0.4760901429316118,0.5050746530034841,0.45830443925761
boundarypoint,rdrobustnocovs,0.01776862144470215,Matrix is not positive definite,,,,,,,,,,33,2437564935,True,True,False,boundarypoint,[],,,
